osmid,tags,members,related_info
9350932,"{'destination': '博多湾', 'name': '樋井川', 'name:en': 'Hii River', 'name:ja': '樋井川', 'name:ja-Hira': 'ひいかわ', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q11542055', 'wikipedia': 'ja:樋井川'}","[(59968189, '', 'w'), (59968861, '', 'w'), (59966824, '', 'w'), (822469260, '', 'w'), (59967782, '', 'w'), (59972486, '', 'w'), (59972435, '', 'w'), (59968909, '', 'w')]",[]
9350933,"{'destination': '博多湾', 'length': '15', 'name': '室見川', 'name:en': 'Muromi River', 'name:ja': '室見川', 'name:ja-Hira': 'むろみがわ', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q11453099', 'wikipedia': 'ja:室見川'}","[(59971617, '', 'w'), (820333833, '', 'w'), (820333836, '', 'w'), (820333835, '', 'w'), (820333834, '', 'w'), (820333837, '', 'w'), (820333839, '', 'w'), (820333838, '', 'w'), (820333841, '', 'w'), (820333840, '', 'w'), (59970512, '', 'w'), (819760916, '', 'w'), (819760917, '', 'w'), (59968558, '', 'w'), (59971247, '', 'w'), (59972445, '', 'w'), (59972338, '', 'w'), (59969517, '', 'w'), (59972501, '', 'w'), (59971151, '', 'w'), (699156298, '', 'w'), (59971458, '', 'w'), (59967124, '', 'w')]",[]
9351202,"{'is_in:sea': '日本海', 'name': '博多湾 (福岡湾)', 'name:en': 'Bay of Hakata (Bay of Fukuoka)', 'name:ja': '博多湾 (福岡湾)', 'name:ja-Hira': 'はかたわん (ふくおかわん)', 'natural': 'bay', 'source': 'GSImaps/std; 環境省', 'type': 'multipolygon', 'url': 'http://www.env.go.jp/water/heisa/heisa_net/waters/hakatawan.html', 'wikidata': 'Q2344806', 'wikipedia': 'ja:博多湾'}","[(672641687, 'outer', 'w'), (672641689, 'outer', 'w'), (672808126, 'outer', 'w'), (606728451, 'outer', 'w'), (130967091, 'outer', 'w'), (672808136, 'outer', 'w'), (223924588, 'outer', 'w'), (130967669, 'outer', 'w'), (130968118, 'outer', 'w'), (130968460, 'outer', 'w'), (672808098, 'outer', 'w'), (223925290, 'outer', 'w'), (130967824, 'outer', 'w'), (755227495, 'outer', 'w'), (755227494, 'outer', 'w'), (672808142, 'outer', 'w'), (672808141, 'outer', 'w'), (723752862, 'outer', 'w'), (130967053, 'outer', 'w'), (130966942, 'outer', 'w'), (640729958, 'outer', 'w'), (130967952, 'outer', 'w'), (672808131, 'outer', 'w'), (130967693, 'outer', 'w'), (672808130, 'outer', 'w'), (672808132, 'outer', 'w'), (130966731, 'outer', 'w'), (130967749, 'outer', 'w'), (130968948, 'outer', 'w'), (130966832, 'outer', 'w'), (130968882, 'outer', 'w'), (672641688, 'outer', 'w'), (130967859, 'inner', 'w'), (130967254, 'inner', 'w'), (130967833, 'inner', 'w'), (130967624, 'inner', 'w'), (130967838, 'inner', 'w'), (130966737, 'inner', 'w'), (130966967, 'inner', 'w'), (130968905, 'inner', 'w'), (130966879, 'inner', 'w'), (130966997, 'inner', 'w'), (130967797, 'inner', 'w'), (130967092, 'inner', 'w'), (130968742, 'inner', 'w')]",[]
9352723,"{'landuse': 'harbour', 'name': '博多港', 'name:en': 'Port of Hakata', 'name:fr': 'Port de Hakata', 'name:ja': '博多港', 'name:ja-Hira': 'はかたこう', 'name:ko': '하카타 항', 'name:zh': '博多港', 'port': 'cargo', 'type': 'multipolygon', 'wikidata': 'Q11284640', 'wikipedia': 'ja:博多港'}","[(672808133, 'outer', 'w'), (130967859, 'outer', 'w'), (130967254, 'outer', 'w'), (672808134, 'outer', 'w'), (672808132, 'outer', 'w'), (672808128, 'outer', 'w'), (130967952, 'outer', 'w'), (640729958, 'outer', 'w'), (130966942, 'outer', 'w'), (130967053, 'outer', 'w'), (723752862, 'outer', 'w'), (672808141, 'outer', 'w'), (672808140, 'outer', 'w'), (755227494, 'outer', 'w'), (755227495, 'outer', 'w'), (130967824, 'outer', 'w'), (223925290, 'outer', 'w'), (672808135, 'outer', 'w'), (130967091, 'outer', 'w'), (606728451, 'outer', 'w'), (672808118, 'outer', 'w'), (723752861, 'inner', 'w')]",[]
10013220,"{'name': '愛宕山', 'natural': 'wood', 'type': 'multipolygon'}","[(722683722, 'outer', 'w'), (722683721, 'outer', 'w'), (601206714, 'inner', 'w'), (722683013, 'inner', 'w'), (601196160, 'inner', 'w'), (722682961, 'inner', 'w'), (722682962, 'inner', 'w')]",[]
10036982,"{'building': 'yes', 'type': 'multipolygon'}","[(724460512, 'outer', 'w'), (724460511, 'inner', 'w')]",[]
10036983,"{'building': 'yes', 'type': 'multipolygon'}","[(724460512, 'outer', 'w'), (724460511, 'inner', 'w')]",[]
10036984,"{'landuse': 'grass', 'type': 'multipolygon'}","[(724460512, 'outer', 'w'), (724460511, 'inner', 'w')]",[]
10040122,"{'addr:city': 'Chuo', 'addr:county': 'Fukuoka', 'addr:housenumber': '2-2-3', 'addr:postcode': '810-8650', 'addr:province': 'Fukuoka', 'addr:quarter': 'Jigyohama', 'brand': 'Hilton', 'brand:wikidata': 'Q598884', 'building': 'yes', 'building:levels': '36', 'contact:facebook': 'https://www.facebook.com/hiltonfukuoka', 'contact:instagram': 'https://www.instagram.com/hiltonfukuokaseahawk/', 'contact:twitter': 'https://twitter.com/hiltonfukuokaco', 'email': 'fukuoka.reservations@hilton.com', 'height': '143', 'internet_access': 'yes', 'internet_access:fee': 'yes', 'name': 'Hilton Fukuoka Sea Hawk', 'name:en': 'Hilton Fukuoka Sea Hawk', 'name:ja': 'ヒルトン福岡シーホーク', 'name:ko': '힐튼 후쿠오카 씨호크', 'operator': 'Hilton Hotels', 'phone': '+81-92-844 8111', 'rooms': '1053', 'stars': '4', 'tourism': 'hotel', 'type': 'multipolygon', 'website': 'https://www.hilton.com/en/hotels/fukhihi-hilton-fukuoka-sea-hawk', 'wikidata': 'Q17229982'}","[(223163103, 'outer', 'w'), (169524514, 'inner', 'w')]",[]
10040132,"{'building': 'yes', 'type': 'multipolygon'}","[(724647403, 'outer', 'w'), (724647404, 'inner', 'w')]",[]
10048951,"{'building': 'yes', 'type': 'multipolygon'}","[(703311958, 'outer', 'w'), (725706451, 'inner', 'w')]",[]
10048952,"{'building': 'yes', 'type': 'multipolygon'}","[(725706453, 'outer', 'w'), (725706454, 'inner', 'w')]",[]
10048955,"{'building': 'yes', 'type': 'multipolygon'}","[(725706913, 'outer', 'w'), (725706914, 'inner', 'w')]",[]
10048957,"{'building': 'school', 'type': 'multipolygon'}","[(725707828, 'outer', 'w'), (725707830, 'inner', 'w')]",[]
10074056,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(727949164, 'inner', 'w'), (727949159, 'inner', 'w'), (727949156, 'inner', 'w'), (727949165, 'inner', 'w'), (727949163, 'inner', 'w'), (727949199, 'inner', 'w'), (727949204, 'inner', 'w'), (727949166, 'inner', 'w'), (727949167, 'inner', 'w'), (727949155, 'inner', 'w'), (727949157, 'inner', 'w'), (727949169, 'inner', 'w'), (727949170, 'inner', 'w'), (727949171, 'inner', 'w'), (727949172, 'inner', 'w'), (727949203, 'inner', 'w'), (727949158, 'inner', 'w'), (727949177, 'inner', 'w'), (727949161, 'inner', 'w'), (727949178, 'inner', 'w'), (727949174, 'inner', 'w'), (727949173, 'inner', 'w'), (727949198, 'inner', 'w'), (727949185, 'inner', 'w'), (727949168, 'inner', 'w'), (727949176, 'inner', 'w'), (727949150, 'inner', 'w'), (727949175, 'inner', 'w'), (727949192, 'inner', 'w'), (727949200, 'inner', 'w'), (727949179, 'inner', 'w'), (727949160, 'inner', 'w'), (727949154, 'inner', 'w'), (727949153, 'inner', 'w'), (727949162, 'inner', 'w'), (727949201, 'inner', 'w'), (727949148, 'inner', 'w'), (727949149, 'inner', 'w'), (727949151, 'inner', 'w'), (727949180, 'inner', 'w'), (727949145, 'inner', 'w'), (727949146, 'inner', 'w'), (727949147, 'inner', 'w'), (727949191, 'inner', 'w'), (727949193, 'inner', 'w'), (727949197, 'inner', 'w'), (727949190, 'inner', 'w'), (727949189, 'inner', 'w'), (727949144, 'inner', 'w'), (727949194, 'inner', 'w'), (727949202, 'inner', 'w'), (727949196, 'inner', 'w'), (727949181, 'inner', 'w'), (727949182, 'inner', 'w'), (727949186, 'inner', 'w'), (727949152, 'inner', 'w'), (727949195, 'inner', 'w'), (727949183, 'inner', 'w'), (727949143, 'inner', 'w'), (727949142, 'inner', 'w'), (727949141, 'inner', 'w'), (727949140, 'inner', 'w'), (727949139, 'inner', 'w'), (727949188, 'inner', 'w'), (727949138, 'inner', 'w'), (727949187, 'inner', 'w'), (727949184, 'inner', 'w'), (727949137, 'inner', 'w'), (727949136, 'inner', 'w'), (727949135, 'inner', 'w'), (727949132, 'inner', 'w'), (727949129, 'inner', 'w'), (727949130, 'inner', 'w'), (727949133, 'inner', 'w'), (727949131, 'inner', 'w'), (727949128, 'inner', 'w'), (727949134, 'inner', 'w'), (224086049, 'outer', 'w')]",[]
10394062,"{'building': 'yes', 'type': 'multipolygon'}","[(754229667, 'inner', 'w'), (754229668, 'inner', 'w'), (754229669, 'outer', 'w')]",[]
10700656,"{'name': '福岡都市高速環状線', 'ref': 'C', 'type': 'route_master'}","[(8022364, '', 'r'), (8022363, '', 'r')]",[]
11063486,"{'building': 'yes', 'type': 'multipolygon'}","[(799277272, 'inner', 'w'), (277950195, 'outer', 'w')]",[]
11063624,"{'building': 'yes', 'type': 'multipolygon'}","[(799340402, 'inner', 'w'), (799340401, 'inner', 'w'), (799340403, 'outer', 'w')]",[]
11063701,"{'building': 'roof', 'highway': 'pedestrian', 'type': 'multipolygon'}","[(799345253, 'inner', 'w'), (799345252, 'inner', 'w'), (799345251, 'inner', 'w'), (799345250, 'inner', 'w'), (799345249, 'outer', 'w')]",[]
11063731,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(799350062, 'inner', 'w'), (799350061, 'outer', 'w')]",[]
11063978,"{'building': 'yes', 'type': 'multipolygon'}","[(799373360, 'inner', 'w'), (799373361, 'outer', 'w')]",[]
11063979,"{'building': 'yes', 'type': 'multipolygon'}","[(799373356, 'inner', 'w'), (799373357, 'outer', 'w')]",[]
11064315,"{'building': 'yes', 'type': 'multipolygon'}","[(799409652, 'inner', 'w'), (799395475, 'outer', 'w')]",[]
11067899,"{'building': 'yes', 'type': 'multipolygon'}","[(800004634, 'inner', 'w'), (719547811, 'outer', 'w')]",[]
11079666,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(801535741, 'inner', 'w'), (801535742, 'inner', 'w'), (801542911, 'outer', 'w')]",[]
11083196,"{'building': 'yes', 'type': 'multipolygon'}","[(801793689, 'inner', 'w'), (719666366, 'outer', 'w')]",[]
11084135,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(801905692, 'inner', 'w'), (801905693, 'inner', 'w'), (801905715, 'inner', 'w'), (801905714, 'inner', 'w'), (801905706, 'inner', 'w'), (801905712, 'outer', 'w')]",[]
11084462,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(801942970, 'inner', 'w'), (801342712, 'outer', 'w')]",[]
11086079,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(802097242, 'inner', 'w'), (802097243, 'outer', 'w')]",[]
11086122,"{'building': 'yes', 'name': '福岡市博物館', 'type': 'multipolygon', 'wikidata': 'Q11592224', 'wikipedia': 'ja:福岡市博物館'}","[(802100407, 'inner', 'w'), (210616030, 'outer', 'w')]",[]
11087522,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(802203081, 'inner', 'w'), (802203082, 'outer', 'w')]",[]
11088765,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(802331019, 'inner', 'w'), (802331020, 'outer', 'w')]",[]
11089552,"{'highway': 'pedestrian', 'surface': 'paving_stones', 'type': 'multipolygon'}","[(802429792, 'inner', 'w'), (546350809, 'outer', 'w')]",[]
11089704,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(802455771, 'inner', 'w'), (802455772, 'outer', 'w')]",[]
11090766,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(802549341, 'inner', 'w'), (802549340, 'outer', 'w')]",[]
11094632,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(803135216, 'inner', 'w'), (803135235, 'inner', 'w'), (803135230, 'inner', 'w'), (803135249, 'outer', 'w')]",[]
11094633,"{'highway': 'pedestrian', 'type': 'multipolygon'}","[(803135217, 'inner', 'w'), (803135246, 'inner', 'w'), (803135218, 'inner', 'w'), (803135219, 'inner', 'w'), (803135220, 'inner', 'w'), (803135221, 'inner', 'w'), (803135222, 'inner', 'w'), (803135248, 'inner', 'w'), (803135247, 'inner', 'w'), (803135245, 'inner', 'w'), (803135244, 'inner', 'w'), (803135243, 'inner', 'w'), (803135242, 'inner', 'w'), (803135241, 'inner', 'w'), (803135240, 'inner', 'w'), (803135239, 'inner', 'w'), (803135238, 'inner', 'w'), (803135237, 'inner', 'w'), (803135236, 'inner', 'w'), (803135250, 'outer', 'w')]",[]
11103381,"{'landcover': 'grass', 'managed': 'mowing', 'natural': 'grassland', 'type': 'multipolygon'}","[(804255399, 'inner', 'w'), (224085949, 'outer', 'w')]",[]
11300517,"{'name': '室見', 'name:en': 'Muromi', 'name:ja': '室見', 'public_transport': 'stop_area', 'type': 'public_transport'}","[(7712171224, '', 'n'), (7711043697, 'stop', 'n'), (252530468, 'stop', 'n')]",[]
11300518,"{'name': '藤崎', 'name:en': 'Fujisaki', 'name:ja': '藤崎', 'public_transport': 'stop_area', 'type': 'public_transport'}","[(7712171225, '', 'n'), (252530467, 'stop', 'n'), (7711043712, 'stop', 'n')]",[]
11300519,"{'name': '唐人町', 'name:en': 'Tōjinmachi', 'name:ja': '唐人町', 'public_transport': 'stop_area', 'type': 'public_transport'}","[(7712171227, '', 'n'), (7711043759, 'stop', 'n'), (3332825599, 'stop', 'n'), (10749243506, '', 'n'), (10749243505, '', 'n')]",[]
11300520,"{'name': '東比恵', 'name:en': 'Higashi-Hie', 'name:ja': '東比恵', 'public_transport': 'stop_area', 'type': 'public_transport'}","[(7712171233, '', 'n'), (3332825598, 'stop', 'n'), (7711043911, 'stop', 'n')]",[]
11546135,"{'colour': '#00FF00', 'from': '雑餉隈車庫', 'name': '諸岡線44番', 'name:ja': '諸岡線44番 (雑餉隈車庫=>福岡タワー（ＴＮＣ放送会館）)', 'operator': '西日本鉄道', 'public_transport:version': '2', 'ref': '44', 'route': 'bus', 'to': '福岡タワー（ＴＮＣ放送会館）', 'type': 'route', 'via': '山王;博多駅;住吉;天神;百道浜ランプ'}","[(5695631759, 'platform', 'n'), (6579487392, 'platform', 'n'), (6579487395, 'platform', 'n'), (6579487398, 'platform', 'n'), (6579487400, 'platform', 'n'), (6579487401, 'platform', 'n'), (6579487404, 'platform', 'n'), (6579487405, 'platform', 'n'), (6579487406, 'platform', 'n'), (6579487407, 'platform', 'n'), (6579487409, 'platform', 'n'), (6579487410, 'platform', 'n'), (6579487413, 'platform', 'n'), (6579487416, 'platform', 'n'), (6579487417, 'platform', 'n'), (2737414012, 'platform', 'n'), (5805346145, 'platform', 'n'), (6579487419, 'platform', 'n'), (3634756659, 'platform', 'n'), (5312024901, 'platform', 'n'), (5312071773, 'platform', 'n'), (3665229527, 'platform', 'n'), (4938218051, 'platform', 'n'), (1236847330, 'platform', 'n'), (6579487429, 'platform', 'n'), (3661050391, 'platform', 'n'), (172024315, '', 'w'), (303304059, '', 'w'), (281711361, '', 'w'), (281711362, '', 'w'), (65443538, '', 'w'), (772567771, '', 'w'), (65443547, '', 'w'), (175274934, '', 'w'), (175274933, '', 'w'), (175275611, '', 'w'), (194289098, '', 'w'), (194289110, '', 'w'), (721179798, '', 'w'), (840816744, '', 'w'), (840816743, '', 'w'), (815248024, '', 'w'), (721187233, '', 'w'), (721187234, '', 'w'), (39820353, '', 'w'), (41176226, '', 'w'), (358569784, '', 'w'), (41177844, '', 'w'), (1096382636, '', 'w'), (1096382637, '', 'w'), (720925496, '', 'w'), (210507355, '', 'w'), (32027234, '', 'w'), (358569780, '', 'w'), (721179800, '', 'w'), (734160916, '', 'w'), (186154225, '', 'w'), (175879333, '', 'w'), (205014968, '', 'w'), (205014970, '', 'w'), (175887273, '', 'w'), (175887275, '', 'w'), (721538370, '', 'w'), (721318802, '', 'w'), (721538373, '', 'w'), (721538374, '', 'w'), (186154251, '', 'w'), (736936535, '', 'w'), (721538384, '', 'w'), (721538376, '', 'w'), (41720515, '', 'w'), (721538380, '', 'w'), (362162013, '', 'w'), (217421748, '', 'w'), (736929016, '', 'w'), (217421750, '', 'w'), (32008537, '', 'w'), (366459037, '', 'w'), (42762533, '', 'w'), (179084399, '', 'w'), (454480289, '', 'w'), (826212613, '', 'w'), (179084432, '', 'w'), (95481728, '', 'w'), (95481614, '', 'w'), (179084393, '', 'w'), (179084392, '', 'w'), (179084394, '', 'w'), (179084395, '', 'w'), (258870492, '', 'w'), (63519980, '', 'w'), (63520003, '', 'w'), (258870490, '', 'w'), (180105220, '', 'w'), (180105216, '', 'w'), (180105218, '', 'w'), (180105212, '', 'w'), (107655282, '', 'w'), (107655285, '', 'w'), (727760480, '', 'w'), (727760479, '', 'w'), (727760478, '', 'w'), (727828577, '', 'w'), (175860916, '', 'w'), (727833299, '', 'w'), (727833298, '', 'w'), (727833297, '', 'w'), (304517548, '', 'w'), (727833292, '', 'w'), (727833291, '', 'w'), (727833293, '', 'w')]","[[(33.5961815, 130.3600504), (33.5961291, 130.3599702), (33.5958889, 130.3594136), (33.5958308, 130.3592768), (33.5957621, 130.359081), (33.5956817, 130.358902), (33.5955231, 130.3585177), (33.5953894, 130.3581586), (33.595319, 130.3579443), (33.5950907, 130.3572534), (33.5950326, 130.3570747), (33.5949572, 130.3568454), (33.5949271, 130.3567456), (33.594897, 130.3567099), (33.594847, 130.3566732), (33.5948109, 130.3566662), (33.594774, 130.3566644), (33.5946793, 130.356687), (33.5946403, 130.35668)], [(33.5961815, 130.3600504), (33.5961291, 130.3599702), (33.5958889, 130.3594136), (33.5958308, 130.3592768), (33.5957621, 130.359081), (33.5956817, 130.358902), (33.5955231, 130.3585177), (33.5953894, 130.3581586), (33.595319, 130.3579443), (33.5950907, 130.3572534), (33.5950326, 130.3570747), (33.5949572, 130.3568454), (33.5949271, 130.3567456), (33.594897, 130.3567099), (33.594847, 130.3566732), (33.5948109, 130.3566662), (33.594774, 130.3566644), (33.5946793, 130.356687), (33.5946403, 130.35668)], [(33.5946403, 130.35668), (33.5944039, 130.3568225), (33.5942298, 130.3569285), (33.5941473, 130.3569808), (33.593953, 130.3570949), (33.5933888, 130.3574154), (33.5933471, 130.3574444)], [(33.5946403, 130.35668), (33.5944039, 130.3568225), (33.5942298, 130.3569285), (33.5941473, 130.3569808), (33.593953, 130.3570949), (33.5933888, 130.3574154), (33.5933471, 130.3574444)], [(33.5946403, 130.35668), (33.5944039, 130.3568225), (33.5942298, 130.3569285), (33.5941473, 130.3569808), (33.593953, 130.3570949), (33.5933888, 130.3574154), (33.5933471, 130.3574444)], [(33.5946403, 130.35668), (33.5944039, 130.3568225), (33.5942298, 130.3569285), (33.5941473, 130.3569808), (33.593953, 130.3570949), (33.5933888, 130.3574154), (33.5933471, 130.3574444)], [(33.5946403, 130.35668), (33.5944039, 130.3568225), (33.5942298, 130.3569285), (33.5941473, 130.3569808), (33.593953, 130.3570949), (33.5933888, 130.3574154), (33.5933471, 130.3574444)], [(33.5931331, 130.3575403), (33.592914, 130.3569543), (33.5927438, 130.3564822), (33.592726, 130.3564316), (33.5926403, 130.3561869), (33.5925275, 130.3558932), (33.592515, 130.355855), (33.5924846, 130.3557713)], [(33.5931331, 130.3575403), (33.592914, 130.3569543), (33.5927438, 130.3564822), (33.592726, 130.3564316), (33.5926403, 130.3561869), (33.5925275, 130.3558932), (33.592515, 130.355855), (33.5924846, 130.3557713)], [(33.5931331, 130.3575403), (33.592914, 130.3569543), (33.5927438, 130.3564822), (33.592726, 130.3564316), (33.5926403, 130.3561869), (33.5925275, 130.3558932), (33.592515, 130.355855), (33.5924846, 130.3557713)], [(33.5924846, 130.3557713), (33.5924407, 130.355644), (33.5922092, 130.3550168), (33.5921748, 130.354899), (33.5921446, 130.354773), (33.5921018, 130.3545161), (33.5920717, 130.3542517), (33.5920505, 130.3540881), (33.5920024, 130.3537193), (33.5919992, 130.353653), (33.5919784, 130.3535369)], [(33.5931331, 130.3575403), (33.592914, 130.3569543), (33.5927438, 130.3564822), (33.592726, 130.3564316), (33.5926403, 130.3561869), (33.5925275, 130.3558932), (33.592515, 130.355855), (33.5924846, 130.3557713)], [(33.5924846, 130.3557713), (33.5924407, 130.355644), (33.5922092, 130.3550168), (33.5921748, 130.354899), (33.5921446, 130.354773), (33.5921018, 130.3545161), (33.5920717, 130.3542517), (33.5920505, 130.3540881), (33.5920024, 130.3537193), (33.5919992, 130.353653), (33.5919784, 130.3535369)], [(33.5924846, 130.3557713), (33.5924407, 130.355644), (33.5922092, 130.3550168), (33.5921748, 130.354899), (33.5921446, 130.354773), (33.5921018, 130.3545161), (33.5920717, 130.3542517), (33.5920505, 130.3540881), (33.5920024, 130.3537193), (33.5919992, 130.353653), (33.5919784, 130.3535369)], [(33.5924846, 130.3557713), (33.5924407, 130.355644), (33.5922092, 130.3550168), (33.5921748, 130.354899), (33.5921446, 130.354773), (33.5921018, 130.3545161), (33.5920717, 130.3542517), (33.5920505, 130.3540881), (33.5920024, 130.3537193), (33.5919992, 130.353653), (33.5919784, 130.3535369)]]"
11546268,"{'colour': '#00FF00', 'name': '諸岡線', 'name:ja': '諸岡線44番', 'operator': '西日本鉄道', 'public_transport:version': '2', 'ref': '44', 'route_master': 'bus', 'type': 'route_master', 'via': '山王;博多駅;住吉;天神;百道浜ランプ'}","[(11550160, '', 'r'), (11550159, '', 'r'), (11546135, '', 'r')]",[]
12237538,"{'duration': '00:20', 'fee': 'yes', 'foot': 'yes', 'from': 'ももち', 'from:en': 'Momochi', 'from:ja': 'ももち', 'from:ja-Hira': 'ももち', 'from:ja-Jpan': 'ももち', 'from:ja-Latn': 'Momochi', 'motor_vehicle': 'no', 'name': 'うみなかライン', 'name:en': 'Uminaka Line', 'name:ja-Hira': 'うみなかライン', 'name:ja-Jpan': 'うみなかライン', 'name:ja-Latn': 'Uminaka-rain', 'public_transport:version': '2', 'route': 'ferry', 'to': '海の中道', 'to:ja': '海の中道', 'to:ja-Hira': 'うみのなかみち', 'to:ja-Jpan': '海の中道', 'to:ja-Latn': 'Umi-no-naka-machi', 'type': 'route'}","[(724484551, 'station', 'w'), (900426394, 'platform', 'w'), (5761498539, 'stop', 'n'), (608058880, '', 'w'), (8364726405, 'stop', 'n'), (208052243, 'station', 'w'), (900426393, 'platform', 'w')]",[]
